,mun_id,mun,year,income_value,l6,l2,l3,l4,l2_name_english,l3_name_english,l4_name_english,l6_name_english
11958,70785,Majdanpek,2011,350.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11959,70785,Majdanpek,2013,240.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11960,70785,Majdanpek,2012,270.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11961,80241,Mali Idjos,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11962,80241,Mali Idjos,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11963,80241,Mali Idjos,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11964,70793,Mali Zvornik,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11965,70793,Mali Zvornik,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11966,70793,Mali Zvornik,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11967,70807,Malo Crni?e,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11968,70807,Malo Crni?e,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11969,70807,Malo Crni?e,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11970,70815,Medvedja,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11971,70815,Medvedja,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11972,70815,Medvedja,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11973,70823,Merosina,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11974,70823,Merosina,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11975,70823,Merosina,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11976,70831,Mionica,2011,5130.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11977,70831,Mionica,2012,9860.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11978,70831,Mionica,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11979,70840,Negotin,2011,60.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11980,70840,Negotin,2013,26440.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11981,70840,Negotin,2012,26280.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11982,80250,Nova Crnja,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11983,80250,Nova Crnja,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11984,80250,Nova Crnja,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11985,70866,Nova Varos,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11986,70866,Nova Varos,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11987,70866,Nova Varos,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11988,80268,Novi Becej,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11989,80268,Novi Becej,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11990,80268,Novi Becej,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11991,80276,Novi Knezevac,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11992,80276,Novi Knezevac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11993,80276,Novi Knezevac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11994,70874,Novi Pazar,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11995,70874,Novi Pazar,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
